Fishery_ShortName,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfished_Fm,Overfished_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalDiscards_lbs,TotalBycatch_inds,Discard_Rate,ESA_num,ESA_discards_lbs,ESA_birdturt,IUCN_num,IUCN_discards_lbs,IUCN_birdturt,MMPA,VessPers,Fishery_Tier,CV_mean,CV_median,CV_max,NORM_TotalDiscards_lbs,NORM_TotalBycatch_inds,NORM_Discard_Rate,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,NORM_Tier,NORM_CV,mean_criteria,criteria_sd,ncrit,criteria_se
SE: SEA Coastal Gillnet ,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2012,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,1,0,0,5,0,0,2,779,2,0.980666667,0.99,1.73,NA,0,NA,0.166666667,0,0,0.111111111,0,0,0.5,0.333333333,0.03970662,0.150074339,0.203117459,10,0.06423138
SE: SEA Coastal Gillnet ,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2013,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,1,0,0,4,0,0,2,357,2,0.990740741,0.95,1.5,NA,0,NA,0.166666667,0,0,0.088888889,0,0,0.5,0.333333333,0.040114514,0.148091218,0.203641392,10,0.064397062
SE: SEA Coastal Gillnet ,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2014,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,21140.9,0,0.000219629,1,681.7,0,17,23976.9,0,1,NA,2,10.03783784,10.4,17,7.15E-05,0,0.000262001,0.166666667,0.00039383,0,0.377777778,0.002148342,0,0,0.333333333,0.40642619,0.099006125,0.164192681,12,0.047398344
SE: SEA Coastal Gillnet ,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2015,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,42224.5,0,0.000477869,1,2415.8,0,9,32368.2,0,1,357,2,8.512195122,7.9,16.9,0.000142769,0,0.000570063,0.166666667,0.001395651,0,0.2,0.002900207,0,0,0.333333333,0.344653808,0.080743269,0.134070261,12,0.038702751
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2010,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,None,0,None,0,NA,12,NA,0,0,0,1,0,0,1,NA,4,14.83,14.09,29.8,NA,0.001629992,NA,0,0,0,0.022222222,0,0,0,1,0.600458037,0.147664568,0.33792841,10,0.106862346
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2011,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,None,0,None,0,NA,0,NA,0,0,0,7,0,0,1,NA,4,10.0709375,10.535,14.8,NA,0,NA,0,0,0,0.155555556,0,0,0,1,0.407766376,0.142120176,0.314041826,10,0.099308745
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2012,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",Y,None,0,None,0,NA,0,NA,0,0,0,12,0,0,1,NA,4,12.40891304,12.845,17.72,NA,0,NA,0,0,0,0.266666667,0,0,0,1,0.50242964,0.160826937,0.325310556,10,0.10287223
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2013,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,None,0,None,0,NA,0,NA,0,0,0,10,0,0,1,NA,4,10.10382353,11.36,16.09,NA,0,NA,0,0,0,0.222222222,0,0,0,1,0.409097912,0.14830183,0.315098113,10,0.099642772
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2014,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,Wahoo unknown,0,Wahoo unknown,0,32412.95,0,0.000336732,0,0,0,17,5441.75,0,1,NA,4,13.19272727,12.52,21.21,0.000109594,0,0.000401697,0,0,0,0.377777778,0.000487584,0,0,1,0.53416582,0.147149421,0.311107111,12,0.089808887
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2015,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,Wahoo unknown,0,Wahoo unknown,0,130598.03,1,0.001478022,1,0,1,14,5535.21,1,1,NA,4,16.45361702,18.28,22.52,0.000441576,0.000135833,0.001763173,0.166666667,0,0.000819941,0.311111111,0.000495958,0.000819941,0,1,0.666197341,0.165265503,0.320037013,12,0.092386728
SE: SEA Shrimp Trawl,Southeastern Atlantic Shrimp Trawl,SE,trawl,trawl,2014,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,80100461.96,348,0.832148709,4,78983.12,348,20,519133.79,348,2,4950,3,0.221428571,0.16,1,0.270834459,0.047269764,0.992692906,0.666666667,0.045629979,0.285339456,0.444444444,0.046514652,0.285339456,0.5,0.666666667,0.008965513,0.366181843,0.300744086,12,0.08681734
SE: SEA Shrimp Trawl,Southeastern Atlantic Shrimp Trawl,SE,trawl,trawl,2015,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,64468061.82,384,0.729606982,4,45646.47,384,11,340663.4,384,2,4950,3,0.19452381,0.115,1,0.217978426,0.052159739,0.870368082,0.666666667,0.026370792,0.31485733,0.244444444,0.030523614,0.31485733,0.5,0.666666667,0.007876155,0.339443788,0.284449474,12,0.08211349
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2010,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,0,NA,0,0,52,0,0,0,1,5000,4,NA,NA,NA,NA,0,NA,0,0,0.04263693,0,0,0,0,1,NA,0.104263693,0.318574369,9,0.106191456
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2011,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,52,NA,1,0,107.66,9,0,52,1,5000,4,8.744761905,7.84,18.6,NA,0.007063298,NA,0.166666667,0,0.088274844,0.2,0,0.04263693,0,1,0.354070301,0.168973822,0.300863439,10,0.095141373
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2012,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,107.66,NA,1,0,0,7,0,107.66,1,5000,4,8.006153846,9.06,18.6,NA,0.014623744,NA,0.166666667,0,0,0.155555556,0,0.088274844,0,1,0.324164492,0.159025937,0.300550536,10,0.095042424
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2013,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,0,NA,0,0,0,5,0,0,1,5000,4,7.705333333,7.11,18.6,NA,0,NA,0,0,0,0.111111111,0,0,0,1,0.311984445,0.129372323,0.30703599,10,0.097093305
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2014,"Tilefish, Snowy grouper",M,1: Tilefish,1,1: Snowy grouper,1,16395,1,0.007029869,2,189.5,1,19,5202.03,1,1,5000,4,5.8825,5.48,8.43,5.54E-05,0.000135833,0.008386123,0.333333333,0.000109478,0.000819941,0.422222222,0.000466105,0.000819941,0,1,0.238178989,0.154194415,0.295883667,12,0.085414257
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2015,"Tilefish, Snowy grouper",M,1: Tilefish,1,1: Snowy grouper,1,25714.86,2,0.013000892,3,319.5,2,10,7093.14,2,1,5000,4,4.460588235,5.74,5.74,8.69E-05,0.000271665,0.015509119,0.5,0.000184581,0.001639882,0.222222222,0.000635549,0.001639882,0,1,0.180606612,0.14790742,0.297413923,12,0.085856004
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2010,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,0,0,0,1,0,0,1,NA,4,13.5605,13.58,26.6,NA,0,NA,0,0,0,0.022222222,0,0,0,1,0.549056723,0.14284354,0.331279935,10,0.104759914
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2011,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,1,0,0,24,0,0,1,NA,4,24.6978125,25.215,63.6,NA,0,NA,0.166666667,0,0,0.533333333,0,0,0,1,1,0.245454545,0.409883051,10,0.129616401
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2012,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,215,NA,1,0,0,24,0,0,1,NA,4,22.62157895,20.19,63.6,NA,0.029204021,NA,0.166666667,0,0,0.533333333,0,0,0,1,0.915934516,0.24046714,0.392939594,10,0.12425841
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2013,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,0,0,0,24,0,0,1,NA,4,22.0422,19.47,63.6,NA,0,NA,0,0,0,0.533333333,0,0,0,1,0.892475801,0.220528103,0.396815828,10,0.125484183
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2014,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,1: Red snapper; Vermillion snapper unlisted,1,"Nassau grouper unknown, Vermillion snapper unlisted",0,502689.15,0,0.215543687,0,0,0,17,154068.66,0,1,5000,4,23.96138614,18.05,45.14,0.001699685,0,0.257127947,0,0,0,0.377777778,0.01380463,0,0,1,0.970182527,0.201584044,0.370030835,12,0.106818701
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2015,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,1: Red snapper; Vermillion snapper unlisted,1,"Nassau grouper unknown, Vermillion snapper unlisted",0,510140.13,0,0.257916119,2,473.52,0,29,162019.35,0,1,NA,4,22.19475248,19.92,42.92,0.001724878,0,0.307675178,0.333333333,0.000273561,0,0.644444444,0.014517016,0,0,1,0.898652562,0.246201613,0.372176707,12,0.107438161
AK: St. Matthew Island Blue King Crab Pot,St. Matthew Island Blue King Crab Pot,AK,pots and traps,pots and traps,2014,Blue King crab,N,Unlisted,0,Unlisted,0,320576,0,0.509530977,0,0,0,16,0,0,2,NA,NA,NA,NA,NA,0.001083927,0,0.607833409,0,0,0,0.355555556,0,0,0.5,NA,NA,0.178588445,0.256319254,10,0.081055265
AK: St. Matthew Island Blue King Crab Pot,St. Matthew Island Blue King Crab Pot,AK,pots and traps,pots and traps,2015,Blue King crab,N,Unlisted,0,Unlisted,0,97204.85,0,0.477365203,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,0.000328668,0,0.569461979,0,0,0,0,0,0,0.5,NA,NA,0.142708241,0.2472612,10,0.078190857
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2010,Pink shrimp,N,None,0,None,0,1386251.06,0,0.030005875,1,0,0,2,36537.44,0,1,300,2,NA,NA,NA,0.004687171,0,0.035794827,0.166666667,0,0,0.044444444,0.003273773,0,0,0.333333333,NA,0.049016685,0.102287617,11,0.030840877
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2011,Pink shrimp,N,None,0,None,0,2250502.91,0,0.033309894,1,57377.45,0,3,6829.06,0,1,300,2,0.195585507,0.14675,0.8648,0.007609366,0,0.039736282,0.166666667,0.033147992,0,0.066666667,0.000611887,0,0,0.333333333,0.007919143,0.050437795,0.097693729,12,0.02820175
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2012,Pink shrimp,N,None,0,None,0,3934803.4,0,0.057096333,2,1304299.31,0,3,2258.89,0,1,300,2,0.220044531,0.1699,0.9009,0.013304297,0,0.068111774,0.333333333,0.753517331,0,0.066666667,0.000202398,0,0,0.333333333,0.008909475,0.121336816,0.226541408,12,0.065396871
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2013,Pink shrimp,N,None,0,None,0,3193410.86,0,0.043709548,1,1641155.48,0,2,232.68,0,1,300,2,0.211378899,0.1704,0.8057,0.010797512,0,0.052142313,0.166666667,0.948125241,0,0.044444444,2.08E-05,0,0,0.333333333,0.008558608,0.120314536,0.268581071,12,0.077532677
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2014,Pink shrimp,N,Pacific stocks unlisted,0,Pacific stocks not listed,0,7126091.91,44,0.072079459,1,1730947.99,0,17,473.57,0,1,300,2,0.218784559,0.1761,0.8278,0.024094633,0.005976637,0.085985554,0.166666667,1,0,0.377777778,4.24E-05,0,0,0.333333333,0.008858459,0.154056576,0.287793466,12,0.083078817
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2015,Pink shrimp,N,Pacific stocks not listed,0,Pacific stocks not listed,0,5855763.41,0,0.053574407,2,1352209.28,0,3,2085.83,0,1,300,2,0.179611765,0.1323,0.9294,0.019799418,0,0.063910372,0.333333333,0.781195789,0,0.066666667,0.000186891,0,0,0.333333333,0.007272375,0.123515245,0.233003433,12,0.067262297
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,longline,2010,Sablefish,M,None,0,None,0,2280976.6,0,0.349006039,0,0,0,2,496556.93,0,1,NA,2,NA,NA,NA,0.007712403,0,0.416338829,0,0,0,0.044444444,0.044491753,0,0,0.333333333,NA,0.07052673,0.145319341,11,0.04381543
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,longline,2011,Sablefish,Y,None,0,None,0,1884641.28,81.4,0.341107922,1,0,1.1,7,260522.31,59.2,1,NA,2,0.251411,0.2032,0.9652,0.00637232,0.011056778,0.40691695,0.166666667,0,0.000901935,0.155555556,0.023342931,0.048540505,0,0.333333333,0.010179485,0.089451266,0.138676773,12,0.040032536
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,longline,2012,Sablefish,M,None,0,None,0,2386495.77,246.8,0.418790403,0,0,0,9,379542.3,159.5,1,NA,2,0.263094545,0.2132,0.9506,0.008069183,0.033523499,0.499586502,0,0,0,0.2,0.034007183,0.130780584,0,0.333333333,0.010652544,0.096150218,0.159157709,12,0.045944873
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,longline,2013,Sablefish,M,None,0,None,0,1291393.22,91.6,0.333347617,0,0,0,5,305111.54,86.6,1,NA,2,0.27996,0.223,0.8975,0.004366439,0.012442271,0.39765947,0,0,0,0.111111111,0.027338149,0.071006888,0,0.333333333,0.011335417,0.07450716,0.134880606,12,0.038936677
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,longline,2014,Sablefish,M,None,0,None,0,1449440.48,19,0.354010641,1,166.15,0,18,342632.19,4,1,NA,2,0.258940777,0.1952,0.9978,0.004900826,0.00258082,0.422308955,0.166666667,9.60E-05,0,0.4,0.030700018,0.003279764,0,0.333333333,0.010484361,0.105719287,0.167669644,12,0.048402057
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,longline,2015,Sablefish,M,None,0,None,0,1574440.68,82,0.340439633,1,18.85,0,7,332410.48,34,1,NA,2,0.24873125,0.21125,0.9146,0.005323475,0.011138278,0.40611973,0.166666667,1.09E-05,0,0.155555556,0.029784148,0.027877993,0,0.333333333,0.010070983,0.088144696,0.139016664,12,0.040130654
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,longline,2010,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1341254.39,0,0.222424337,0,0,0,2,150607.34,0,1,NA,2,NA,NA,NA,0.004535029,0,0.265336062,0,0,0,0.044444444,0.013494494,0,0,0.333333333,NA,0.05509528,0.116592559,11,0.035153979
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,longline,2011,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1747027.48,78.6,0.285754489,0,0,0,6,206997.03,78.6,1,NA,2,0.271572619,0.1885,0.7201,0.005907023,0.010676447,0.340884329,0,0,0,0.133333333,0.018547039,0.06444736,0,0.333333333,0.010995817,0.070624975,0.124972839,12,0.036076551
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,longline,2012,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,992021.17,66.8,0.259260921,0,0,0,5,122823.79,0,1,NA,2,0.274238356,0.2012,0.9409,0.003354207,0.009073621,0.309279429,0,0,0,0.111111111,0.011005074,0,0,0.333333333,0.011103751,0.060635425,0.120374858,12,0.034749228
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,longline,2013,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,983911.98,39.7,0.27847395,0,0,0,6,110302.96,39.7,1,NA,2,0.293536957,0.21725,0.8739,0.003326788,0.005392556,0.332199175,0,0,0,0.133333333,0.009883201,0.032551656,0,0.333333333,0.01188514,0.066300399,0.124439257,12,0.035922519
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,longline,2014,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,668717.19,0,0.216778287,0,0,0,17,44496.4,0,1,NA,2,0.266072414,0.2056,0.9931,0.002261056,0,0.258600735,0,0,0,0.377777778,0.0039869,0,0,0.333333333,0.010773117,0.075902532,0.144088256,12,0.041594697
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,longline,2015,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1162627.37,30,0.277677688,0,0,0,7,110794.66,30,1,NA,2,0.25100098,0.18895,0.9685,0.003931058,0.00407498,0.331249293,0,0,0,0.155555556,0.009927258,0.024598229,0,0.333333333,0.010162883,0.067140968,0.125732178,12,0.036295753
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2010,"Sablefish, Thornyheads, Rockfish",M,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,9,0
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2011,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,286117.57,5.9,0.101151341,0,0,0,6,70996.93,4,1,NA,1,NA,NA,NA,0.000967416,0.000801413,0.120666195,0,0,0,0.133333333,0.006361361,0.003279764,0,0,NA,0.022117457,0.049477946,11,0.014918162
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2012,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,361417.19,18.8,0.144545099,0,0,0,4,146591.5,3,1,NA,1,NA,NA,NA,0.001222018,0.002553654,0.172431794,0,0,0,0.088888889,0.013134673,0.002459823,0,0,NA,0.023390904,0.053712852,11,0.016195034
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2013,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,136334.97,0,0.103681415,0,0,0,5,54641.36,0,1,NA,1,NA,NA,NA,0.000460974,0,0.12368439,0,0,0,0.111111111,0.004895894,0,0,0,NA,0.020012697,0.045938011,11,0.013850832
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2014,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,168120.63,4,0.088649578,1,141.57,0,18,81140.29,2,1,NA,1,0,0,0,0.000568447,0.000543331,0.105752501,0.166666667,8.18E-05,0,0.4,0.007270211,0.001639882,0,0,0,0.052501756,0.117368069,12,0.033881243
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2015,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,226316.19,0,0.104195683,0,0,0,5,64449.9,0,1,NA,1,0,0,0,0.000765217,0,0.124297874,0,0,0,0.111111111,0.005774744,0,0,0,0,0.018611457,0.044374818,12,0.012809906
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2010,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,9,0
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2011,NA,NA,NA,NA,NA,NA,5322858.06,0,0.122477018,4,2331.86,0,10,667737.38,0,1,NA,1,NA,NA,NA,0.017997566,0,0.146106177,0.666666667,0.001347158,0,0.222222222,0.059829609,0,0,0,NA,0.09284745,0.195872415,11,0.059057755
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2012,NA,NA,NA,NA,NA,NA,5043475.12,1,0.118005069,4,1946.22,0,12,650718.4,0,1,NA,1,NA,NA,NA,0.017052921,0.000135833,0.140771467,0.666666667,0.001124367,0,0.266666667,0.0583047,0,0,0,NA,0.095893552,0.198931795,11,0.059980193
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2013,NA,NA,NA,NA,NA,NA,5903818.88,0,0.123819336,4,2274.34,0,10,643486.97,0,1,NA,1,NA,NA,NA,0.019961902,0,0.147707465,0.666666667,0.001313927,0,0.222222222,0.05765676,0,0,0,NA,0.092960745,0.195881148,11,0.059060388
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2010,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,12789681.97,0,0.203005424,5,3.11,0,4,1210051.48,0,1,NA,1,NA,NA,NA,0.043244277,0,0.242170711,0.833333333,1.80E-06,0,0.088888889,0.108421228,0,0,0,NA,0.109671686,0.241205246,11,0.072726118
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2011,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,9,0
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2012,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",Y,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,9,0
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2013,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,9,0
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2014,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,5771980.74,0,0.139462259,4,5060.57,0,17,709809.93,0,1,NA,1,0,0,0,0.019516133,0,0.166368335,0.666666667,0.002923583,0,0.377777778,0.063599331,0,0,0,0,0.099757833,0.203360201,12,0.058705033
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2015,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,4577594.99,0,0.114444918,4,142093.55,0,10,433392.74,0,1,NA,1,0,0,0,0.015477694,0,0.136524466,0.666666667,0.082090017,0,0.222222222,0.03883221,0,0,0,0,0.089370252,0.187647269,12,0.054169101
